OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Usage_multiple,PartHabitation(%),PartNonHabitation(%),z_GFAtotal
21578,SPS-District K-12,K-12 School,Genesee Hill Elementary,5012 S.W. Genesee St.,98116.0,1,SOUTHWEST,47.56549,-122.39689,1949,1.0,1.0,41221,0,41221,K-12 School,K-12 School,60814.0,,,,,,83.0,36.90000153,36.90000153,93.09999847,93.09999847,2246747.5,2246747.5,0.0,462843.3125,1579221.0,6675.260254,667526.0,True,Error - Correct Default Data,,46.46,1.13,Mono usage,0.0,100.0,-0.3887417833764197
21579,Multifamily MR (5-9),Mid-Rise Multifamily,Illumina Lake Union Apartments,219 E Garfield St,98102.0,4,LAKE UNION,47.63361,-122.3249,2005,1.0,6.0,106524,0,106524,"Multifamily Housing, Parking",Multifamily Housing,59414.0,Parking,47110.0,,,,75.0,49.09999847,50.29999924,152.6999969,156.0,2919980.75,2990623.25,0.0,841990.125,2872870.0,471.1036682,47110.0,False,Compliant,,22.53,0.21,Multi usage,55.78,44.22,0.010125306629869388
21580,NonResidential,Small- and Mid-Sized Office,Galer,214 Galer St,98102.0,4,LAKE UNION,47.63245,-122.32529,1987,1.0,3.0,33176,0,33176,"Office, Parking",Office,33176.0,Parking,15000.0,,,,89.0,43.0,45.59999847,99.5,102.1999969,1426279.5,1513388.25,0.0,252767.0938,862441.0,5638.379883,563838.0,False,Compliant,,35.96,1.08,Multi usage,0.0,100.0,-0.43788019568673614
21582,NonResidential,Retail Store,WSECU - 4,1500 Fairview Ave E,98102.0,4,LAKE UNION,47.63246,-122.32658,1993,1.0,3.0,25194,3764,21430,"Medical Office, Office, Retail Store",Retail Store,10751.0,Medical Office,8044.0,Office,2635.0,,,87.69999695,92.40000153,184.6999969,188.0,1878742.875,1980961.25,0.0,278437.5,950029.0,9287.139648,928714.0,False,Compliant,,55.95,2.22,Multi usage,0.0,100.0,-0.48663380750288854
21592,Multifamily LR (1-4),Low-Rise Multifamily,Holden Court Apartments,931 SW Holden St,98106.0,1,DELRIDGE,47.53384,-122.34899,1980,1.0,3.0,31288,0,31288,"Multifamily Housing, Parking",Multifamily Housing,24459.0,Parking,6829.0,,,,77.0,28.29999924,29.20000076,88.90000153,91.69999695,692127.875,714474.625,0.0,202851.0938,692128.0,0.0,0.0,False,Compliant,,4.83,0.15,Multi usage,78.17,21.83,-0.4494119946229546
21594,Multifamily MR (5-9),Mid-Rise Multifamily,Duncan Place,4547 8th Ave NE,98105.0,4,NORTHEAST,47.66268,-122.31985,2008,1.0,6.0,50803,0,50803,"Multifamily Housing, Parking",Multifamily Housing,38897.0,Parking,12000.0,,,,61.0,43.59999847,45.70000076,136.8000031,143.3999939,1695682.125,1777597.5,0.0,496685.5,1694691.0,9.909999847,991.0,False,Compliant,,11.87,0.23,Multi usage,76.42,23.58,-0.33021546059737034
21601,SPS-District K-12,K-12 School,Dunlap Elementary,4525 S. Cloverdale St.,98118.0,2,SOUTHEAST,47.52499,-122.27466,2000,1.0,2.0,75605,0,75605,K-12 School,K-12 School,75605.0,,,,,,83.0,30.10000038,32.5,73.59999847,76.19999695,2274873.5,2457541.75,0.0,445602.5,1520396.0,7544.773926,754477.0,True,Error - Correct Default Data,,50.67,0.67,Mono usage,0.0,100.0,-0.17872622478376324
21604,SPS-District K-12,K-12 School,South Lake High,8601 Rainier Ave S,98118.0,2,SOUTHEAST,47.52526,-122.27092,2008,1.0,2.0,29525,0,29525,K-12 School,K-12 School,29525.0,,,,,,77.0,44.0,46.40000153,114.4000015,117.0,1297812.75,1369340.75,0.0,282748.9063,964739.0,3330.735596,333074.0,True,Error - Correct Default Data,,24.42,0.83,Mono usage,0.0,100.0,-0.46018030051519676
21611,NonResidential,Worship Facility,Seattle Chinese Baptist Church,5801 Beacon Avenue South,98108.0,2,GREATER DUWAMISH,47.55072,-122.30265,1977,1.0,,21948,0,21948,Worship Facility,Worship Facility,21948.0,,,,,,80.0,14.89999962,14.89999962,46.59999847,46.59999847,326001.1875,326001.1875,0.0,95545.5,326001.0,0.0,0.0,False,Compliant,,2.27,0.1,Mono usage,0.0,100.0,-0.5064601948688658
21613,NonResidential,Other,Broadmoor Golf Club,2340 Broadmoor Dr. East,98112.0,3,EAST,47.64033,-122.29135,1927,1.0,3.0,31191,0,31191,"Other - Recreation, Self-Storage Facility",Other - Recreation,30095.0,Self-Storage Facility,1096.0,,,,,188.3999939,192.8000031,407.1000061,407.7999878,5876439.0,6014124.0,0.0,915490.5,3123654.0,27527.84961,2752785.0,False,Compliant,,167.98,5.39,Multi usage,0.0,100.0,-0.45000446522508025
21617,NonResidential,Other,Bill Pierre Ford Service and Parts,12531 30th Ave NE,98125.0,5,NORTH,47.72039,-122.29729,1947,1.0,1.0,37377,0,37377,"Office, Repair Services (Vehicle, Shoe, Locksmith, etc), Retail Store","Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,Retail Store,3468.0,Office,840.0,,,85.40000153,98.69999695,153.0,167.0,3040978.0,3515178.25,0.0,316191.3125,1078845.0,19621.33008,1962133.0,False,Compliant,,111.73,2.99,Multi usage,0.0,100.0,-0.4122207214647797
21622,NonResidential,Warehouse,1001 S Myrtle St,1001 S Myrtle St,98108.0,2,GREATER DUWAMISH,47.53906,-122.32031,1977,1.0,1.0,29380,0,29380,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,16768.0,Office,6837.0,Other,5775.0,,33.0,29.10000038,29.89999962,91.5,93.90000153,856088.625,878933.3125,0.0,250905.2031,856089.0,0.0,0.0,False,Compliant,,5.97,0.2,Multi usage,0.0,100.0,-0.4610659524462093
21627,Multifamily MR (5-9),Mid-Rise Multifamily,Dwell Roosevelt Condominium,1026 NE 65th St,98115.0,4,NORTHEAST,47.67602,-122.31634,2006,3.0,6.0,61887,0,61887,"Multifamily Housing, Parking",Multifamily Housing,61887.0,Parking,61812.0,,,,100.0,28.39999962,29.0,89.19999695,91.09999847,1757601.25,1795091.625,0.0,515123.4063,1757601.0,0.0,0.0,False,Compliant,,12.25,0.2,Multi usage,50.03,49.97,-0.26251500540190137
21647,Multifamily LR (1-4),Low-Rise Multifamily,Summit View Apartments,745 Summit Ave E,98102.0,3,EAST,47.62644,-122.32578,1989,1.0,4.0,33692,8167,25525,"Multifamily Housing, Parking",Multifamily Housing,21696.0,Parking,8167.0,,,,87.0,27.79999924,29.0,87.30000305,91.19999695,603223.1875,629926.8125,0.0,176794.5938,603223.0,0.0,0.0,False,Compliant,,4.21,0.12,Multi usage,72.65,27.35,-0.43472849640120187
21649,Multifamily LR (1-4),Low-Rise Multifamily,Belroy Apartments Vintage,703 Bellevue Ave E,98102.0,3,EAST,47.62542,-122.32738,1930,1.0,3.0,39613,0,39613,"Multifamily Housing, Parking",Multifamily Housing,33848.0,Parking,13085.0,,,,52.0,60.90000153,65.0,107.4000015,116.3000031,2062909.125,2200419.0,0.0,205806.9063,702213.0,13606.95996,1360696.0,False,Compliant,,77.16,1.95,Multi usage,72.12,27.88,-0.39856335789413116
21652,Multifamily LR (1-4),Low-Rise Multifamily,Hacienda Apartments,1029 Summit Ave E,98102.0,3,EAST,47.62835,-122.32653,1925,1.0,2.0,24325,0,24325,"Multifamily Housing, Parking",Multifamily Housing,24325.0,Parking,6900.0,,,,27.0,68.40000153,74.69999695,95.80000305,102.4000015,1664948.75,1817966.25,0.0,81621.60156,278493.0,13864.56055,1386456.0,False,Compliant,,75.58,3.11,Multi usage,77.9,22.1,-0.491941611144612
21656,NonResidential,Worship Facility,Japanese Baptist Church,160 Broadway,98122.0,3,EAST,47.60321889,-122.3205567,1922,1.0,2.0,22688,0,22688,Worship Facility,Worship Facility,22688.0,,,,,,87.0,14.60000038,17.29999924,36.40000153,41.5,331675.0,391818.4063,0.0,67007.0,228628.0,1030.469971,103047.0,False,Compliant,,7.07,0.31,Mono usage,0.0,100.0,-0.501940316048526
21661,Multifamily MR (5-9),Mid-Rise Multifamily,Aldercrest Apts,303 10th Ave,98122.0,3,EAST,47.60456,-122.31974,1999,1.0,6.0,46442,18092,28350,"Multifamily Housing, Parking",Multifamily Housing,46442.0,Parking,18092.0,,,,96.0,27.39999962,28.60000038,80.5,83.19999695,1271753.25,1327924.625,0.0,337287.8125,1150826.0,1209.27002,120927.0,False,Compliant,,14.45,0.31,Multi usage,71.97,28.03,-0.35685220591561645
21670,Multifamily MR (5-9),Mid-Rise Multifamily,Vantage Park Apartments,1011 East Terrace Street,98122.0,3,EAST,47.60504,-122.31848,1999,1.0,5.0,109924,43976,65948,"Multifamily Housing, Parking",Multifamily Housing,65948.0,Parking,43976.0,,,,98.0,43.20000076,46.40000153,98.0,102.4000015,2845946.0,3059064.0,0.0,487402.0938,1663016.0,11829.2998,1182930.0,False,Compliant,,74.42,0.68,Multi usage,59.99,40.01,0.030892317426025506
21671,Multifamily MR (5-9),Mid-Rise Multifamily,Clearwater Apartments,167 11th Ave,98122.0,3,EAST,47.60322,-122.3186,2001,1.0,5.0,72989,0,72989,"Multifamily Housing, Parking",Multifamily Housing,45572.0,Parking,27417.0,,,,95.0,34.09999847,35.0,107.0,110.0,1552597.875,1596013.25,0.0,455040.4063,1552598.0,0.0,0.0,False,Compliant,,10.82,0.15,Multi usage,62.44,37.56,-0.19470460720809984
21676,Multifamily MR (5-9),Mid-Rise Multifamily,Terrace Apts.,312 11th Ave.,98122.0,3,EAST,47.60473,-122.31781,1998,1.0,5.0,41527,0,41527,"Multifamily Housing, Parking",Multifamily Housing,27005.0,Parking,14522.0,,,,91.0,29.20000076,30.29999924,91.59999847,95.09999847,787889.8125,818088.6875,0.0,230917.2969,787890.0,0.0,0.0,False,Compliant,,5.49,0.13,Multi usage,65.03,34.97,-0.38687275240476565
21679,Multifamily LR (1-4),Low-Rise Multifamily,(ID21679) FENIMORE,508 BROADWAY,98104.0,3,EAST,47.60630519,-122.3205897,1908,1.0,3.0,26062,0,26062,"Multifamily Housing, Retail Store, Self-Storage Facility, Supermarket/Grocery Store",Multifamily Housing,15262.0,Self-Storage Facility,7200.0,Retail Store,2400.0,,,42.0,47.40000153,69.90000153,75.59999847,1093477.5,1235449.25,0.0,94521.79688,322508.0,7709.69043,770969.0,False,Compliant,,43.19,1.66,Multi usage,61.39,38.61,-0.48133211180551694
21687,NonResidential,Other,DES Seattle Alaska St. Building,3411 S Alaska Street,98118.0,2,SOUTHEAST,47.56028,-122.28914,1962,1.0,2.0,22364,0,22364,"Adult Education, Parking",Adult Education,22364.0,Parking,0.0,,,,,65.59999847,72.69999695,116.4000015,123.9000015,1467029.75,1625774.5,0.0,149141.2031,508870.0,9581.599609,958160.0,False,Compliant,,54.44,2.43,Multi usage,0.0,100.0,-0.5039192900185127
21689,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,3600 S. Graham St.,98118.0,2,GREATER DUWAMISH,47.54693,-122.28718,1982,1.0,2.0,41262,0,41262,Office,Office,40738.0,,,,,,84.0,46.70000076,49.09999847,146.6999969,154.3000031,1903455.875,2001403.875,0.0,557870.875,1903455.0,0.0,0.0,False,Compliant,,13.27,0.32,Mono usage,0.0,100.0,-0.3884913576579955
21704,Multifamily LR (1-4),Low-Rise Multifamily,"Fourth West Properties, LLC",320 W Republican St.,98119.0,7,MAGNOLIA / QUEEN ANNE,47.6235,-122.3617,1959,1.0,4.0,25056,0,25056,"Multifamily Housing, Parking",Multifamily Housing,25056.0,Parking,1774.0,,,,79.0,25.10000038,26.39999962,78.80000305,82.90000153,628676.375,661403.8125,0.0,184254.5,628676.0,0.0,0.0,False,Compliant,,4.38,0.17,Multi usage,93.39,6.61,-0.4874767038234384
21705,Multifamily LR (1-4),Low-Rise Multifamily,"510/520 Fourth West Prop, LLC",510 4th Ave West,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62386,-122.36169,1990,1.0,4.0,46800,0,46800,"Multifamily Housing, Parking",Multifamily Housing,37340.0,Parking,9460.0,,,,92.0,22.70000076,23.70000076,71.30000305,74.40000153,847799.875,884494.375,0.0,248475.9063,847800.0,0.0,0.0,False,Compliant,,5.91,0.13,Multi usage,79.79,20.21,-0.35466556183766823
21711,Multifamily LR (1-4),Low-Rise Multifamily,Five 2 Five First West,525 1st Ave W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62407,-122.35836,2002,1.0,4.0,50903,0,50903,"Fitness Center/Health Club/Gym, Multifamily Housing, Personal Services (Health/Beauty, Dry Cleaning, etc)",Multifamily Housing,47877.0,Fitness Center/Health Club/Gym,1595.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",1431.0,,88.0,18.60000038,19.29999924,58.29999924,60.59999847,945020.1875,983193.6875,0.0,276969.5,945020.0,0.0,0.0,False,Compliant,,6.59,0.13,Multi usage,94.06,5.94,-0.32960466616218925
21716,NonResidential,Small- and Mid-Sized Office,223 Taylor Avenue North,223 Taylor Avenue North,98109.0,7,LAKE UNION,47.62038,-122.34668,1953,1.0,2.0,43183,0,43183,"Data Center, Office",Office,26580.0,Data Center,11497.0,,,,,194.6000061,199.3000031,562.4000244,567.2999878,7408342.0,7588115.5,0.0,1912037.75,6523873.0,8844.679688,884468.0,False,Compliant,,92.45,2.14,Multi usage,0.0,100.0,-0.3767579965581673
21719,Multifamily LR (1-4),Low-Rise Multifamily,ELIKAI APARTMENTS,5600 CALIFORNIA AVE SW,98136.0,1,SOUTHWEST,47.55193,-122.38662,1966,1.0,4.0,26873,0,26873,"Multifamily Housing, Office, Parking",Multifamily Housing,22350.0,Office,3911.0,Parking,612.0,,,24.29999924,26.20000076,76.40000153,82.40000153,638917.8125,689252.3125,0.0,187256.0938,638918.0,0.0,0.0,False,Compliant,,4.45,0.17,Multi usage,83.17,16.83,-0.4763785689361985
21723,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),7801 ROOSEVELT WAY NE,98115.0,4,NORTH,47.68566,-122.31849,1908,1.0,3.0,45680,0,45680,Worship Facility,Worship Facility,45680.0,,,,,,79.0,45.5,52.40000153,71.0,78.59999847,2077039.375,2394061.75,0.0,149282.4063,509352.0,15676.87891,1567688.0,False,Compliant,,86.81,1.9,Mono usage,0.0,100.0,-0.36150645951169613
21727,Multifamily MR (5-9),Mid-Rise Multifamily,Alcyone,301 Minor Ave. N.,98109.0,7,LAKE UNION,47.62094,-122.33328,2003,1.0,8.0,201197,0,201197,"Multifamily Housing, Parking",Multifamily Housing,149697.0,Parking,51634.0,,,,98.0,30.89999962,32.20000076,76.0,79.90000153,4628171.0,4815658.0,0.0,913223.8125,3115920.0,15122.50977,1512251.0,False,Compliant,,102.04,0.51,Multi usage,74.35,25.65,0.5883827222488365
21730,Multifamily MR (5-9),Mid-Rise Multifamily,Casa Pacifica Apartments,1167 Republican St.,98109.0,7,LAKE UNION,47.62289,-122.33335,1997,1.0,6.0,88004,0,88004,"Multifamily Housing, Office, Parking",Multifamily Housing,52211.0,Parking,24574.0,Office,10066.0,,100.0,31.10000038,33.40000153,67.5,72.30000305,1935494.25,2078428.25,0.0,304462.8125,1038827.0,8966.669922,896667.0,False,Compliant,,54.86,0.62,Multi usage,60.12,39.88,-0.10299382276566334
21731,Multifamily MR (5-9),Mid-Rise Multifamily,The Humphrey,2205 2nd Ave,98121.0,7,LAKE UNION,47.62444,-122.33261,2001,1.0,6.0,79402,0,79402,"Multifamily Housing, Retail Store",Multifamily Housing,49049.0,Retail Store,1327.0,,,,,34.70000076,37.5,108.9000015,117.6999969,1747487.75,1888622.25,0.0,512159.3125,1747488.0,0.0,0.0,False,Compliant,,12.18,0.15,Multi usage,97.37,2.63,-0.15553436007993832
21735,Multifamily MR (5-9),Mid-Rise Multifamily,AMLI 535,535 Pontius Ave N,98109.0,7,LAKE UNION,47.62381,-122.33208,2006,1.0,7.0,261980,0,261980,"Multifamily Housing, Parking",Multifamily Housing,209116.0,Parking,34853.0,,,20172016,94.0,33.29999924,34.09999847,71.40000153,72.30000305,6962255.0,7125483.0,0.0,1070055.75,3651030.0,33112.24609,3311225.0,False,Compliant,,201.31,0.77,Multi usage,85.71,14.29,0.9596419037849416
21762,Multifamily LR (1-4),Low-Rise Multifamily,BARTON COURT,9021 35th Ave SW,98126.0,1,SOUTHWEST,47.52225,-122.37718,1988,1.0,3.0,31499,6198,25301,"Multifamily Housing, Parking",Multifamily Housing,25301.0,Parking,6198.0,,,,90.0,26.60000038,28.0,83.59999847,87.90000153,673907.3125,708453.125,0.0,197510.9063,673907.0,0.0,0.0,False,Compliant,,4.7,0.15,Multi usage,80.32,19.68,-0.4481232183647226
21768,NonResidential,Worship Facility,Mars Hill Church West Seattle,7551 35th Ave. SW,98106.0,1,SOUTHWEST,47.53439,-122.37699,1957,1.0,1.0,23562,0,23562,"Office, Worship Facility",Worship Facility,18278.0,Office,15212.0,,,,96.0,15.89999962,15.89999962,49.90000153,49.90000153,531737.1875,531737.1875,0.0,155843.2031,531737.0,0.0,0.0,False,Compliant,,3.71,0.16,Multi usage,0.0,100.0,-0.49660197268504347
21771,Multifamily MR (5-9),Mid-Rise Multifamily,Pickering Place,1307 N 43rd St,98103.0,4,LAKE UNION,47.65904,-122.3418,2001,1.0,5.0,53281,16572,36709,"Multifamily Housing, Parking",Multifamily Housing,36700.0,Parking,6000.0,,,,98.0,22.10000038,23.0,69.40000153,72.09999847,811703.6875,843143.3125,0.0,237896.7031,811704.0,0.0,0.0,False,Compliant,,5.66,0.11,Multi usage,85.95,14.05,-0.3150799744935836
21772,NonResidential,Small- and Mid-Sized Office,Workshops Seattle Ballard LLC,700 NW 42ns St,98107.0,6,BALLARD,47.65804,-122.36537,1999,1.0,4.0,28844,0,28844,"Office, Other",Office,10292.0,Other,10200.0,,,,,44.40000153,47.5,139.5,149.1000061,910718.6875,973080.1875,0.0,266916.3125,910718.0,0.0,0.0,False,Compliant,,6.35,0.22,Multi usage,0.0,100.0,-0.46433981061877977
21774,SPS-District K-12,K-12 School,West Seattle Elementary,6760 34th Ave. S.W.,98126.0,1,DELRIDGE,47.54176,-122.37349,1988,1.0,2.0,54528,0,54528,K-12 School,K-12 School,54285.0,,,,,,75.0,36.29999924,37.29999924,114.0999985,117.0999985,1972078.625,2024296.625,0.0,577983.125,1972078.0,0.0,0.0,True,Error - Correct Default Data,,13.75,0.25,Mono usage,0.0,100.0,-0.3074633678868757
21783,NonResidential,Warehouse,(ID21783) 601 SOUTH ALASKA,601 S Alaska St,98108.0,2,GREATER DUWAMISH,47.56067,-122.32646,1989,1.0,1.0,21101,0,21101,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18373.0,Office,2728.0,,,,,32.0,38.79999924,50.59999847,57.79999924,675772.875,819493.125,0.0,50327.10156,171716.0,5040.569824,504057.0,False,Compliant,,27.97,1.33,Multi usage,0.0,100.0,-0.5116336237348494
21784,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,4715 6th Ave S,98108.0,2,GREATER DUWAMISH,47.56067,-122.32705,1914,1.0,2.0,45594,0,45594,Refrigerated Warehouse,Refrigerated Warehouse,45594.0,,,,,,75.0,29.60000038,29.20000076,93.09999847,91.5,1351267.875,1329148.25,0.0,396033.9063,1351268.0,0.0,0.0,False,Compliant,,9.42,0.21,Mono usage,0.0,100.0,-0.36203174272595184
21785,NonResidential,Other,AM Building,5907 4th Ave So,98108.0,2,GREATER DUWAMISH,47.55013,-122.33044,1950,1.0,1.0,26660,0,26660,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,26660.0,,,,,,,84.09999847,84.09999847,264.0,264.0,2241280.5,2241280.5,0.0,656881.6875,2241280.0,0.0,0.0,False,Compliant,,15.62,0.59,Mono usage,0.0,100.0,-0.4776795610831342
21786,NonResidential,Warehouse,(ID21786) 615 S ALASKA,615 S ALASKA ST,98108.0,2,GREATER DUWAMISH,47.56056,-122.32593,1975,1.0,1.0,28126,0,28126,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,21780.0,Office,6346.0,,,,44.0,31.0,34.40000153,77.0,82.30000305,870625.8125,966168.625,0.0,175372.0938,598370.0,2722.560059,272256.0,False,Compliant,,18.63,0.66,Multi usage,0.0,100.0,-0.4687253146633798
21787,NonResidential,Warehouse,NWCP-SEA OC Bldg,6020 6th Ave S,98108.0,2,GREATER DUWAMISH,47.54813,-122.32553,1964,1.0,1.0,35000,0,35000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35000.0,,,,,,53.0,10.80000019,10.80000019,34.0,34.0,378714.4063,378714.4063,0.0,110994.7969,378714.0,0.0,0.0,False,Compliant,,2.64,0.08,Mono usage,0.0,100.0,-0.4267393051890336
21792,NonResidential,Warehouse,OTM 162,5964 6th Ave. S,98108.0,2,GREATER DUWAMISH,47.54948,-122.32536,1962,1.0,1.0,26150,0,26150,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,26150.0,,,,,,6.0,46.20000076,50.59999847,113.6999969,117.0999985,1208407.625,1322416.75,0.0,239011.5938,815508.0,3929.0,392900.0,False,Compliant,,26.55,1.02,Mono usage,0.0,100.0,-0.4807946127025576
21793,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,5950 6th Avenue S.,98108.0,2,GREATER DUWAMISH,47.54974,-122.3261,1967,1.0,2.0,24000,0,24000,Office,Office,24000.0,,,,,,73.0,45.40000153,47.90000153,142.3999939,150.3000031,1088556.25,1148448.75,0.0,319037.5,1088556.0,0.0,0.0,False,Compliant,,7.59,0.32,Mono usage,0.0,100.0,-0.49392669305895043
21794,NonResidential,K-12 School,Peyton,2400 11th Ave East,98102.0,3,EAST,47.64132,-122.31644,1968,1.0,5.0,43594,0,43594,K-12 School,K-12 School,40809.0,,,,,,38.0,60.70000076,66.19999695,128.5,134.1999969,2478045.5,2699616.0,0.0,370671.8125,1264732.0,12133.12988,1213313.0,False,Compliant,,73.26,1.68,Mono usage,0.0,100.0,-0.37424763142957307
21811,Multifamily MR (5-9),Mid-Rise Multifamily,80 south Jackson Condos,80 South Jackson,98104.0,7,DOWNTOWN,47.59942,-122.33459,1900,0.0,5.0,48092,0,48092,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,28366.0,Parking,8082.0,Retail Store,8082.0,,,28.39999962,31.20000076,89.19999695,97.90000153,1035044.875,1136007.75,0.0,303354.3125,1035045.0,0.0,0.0,False,Compliant,,7.22,0.15,Multi usage,63.7,36.3,-0.3467740977351289
21822,NonResidential,Distribution Center,Care Medical Equipment,4135 Stone Way North,98103.0,4,LAKE UNION,47.65791,-122.34274,1912,1.0,1.0,28080,0,28080,"Distribution Center, Office",Distribution Center,25580.0,Office,2500.0,,,,,28.29999924,31.79999924,67.90000153,73.59999847,794724.625,892651.125,0.0,150355.0938,513012.0,2817.130127,281713.0,False,Compliant,,18.54,0.66,Multi usage,0.0,100.0,-0.4690062801035631
21824,Multifamily LR (1-4),Low-Rise Multifamily,ELDORADO THE CONDOMINIUM,3630 26TH PL W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65314,-122.38918,1973,1.0,4.0,60601,0,60601,"Multifamily Housing, Parking",Multifamily Housing,48306.0,Parking,12295.0,,,,95.0,19.10000038,20.60000038,60.09999847,64.69999695,924073.0,994716.875,0.0,270830.3125,924073.0,0.0,0.0,False,Compliant,,6.44,0.11,Multi usage,79.71,20.29,-0.2703698218383298
21825,Multifamily LR (1-4),Other,ELDORADO II,3601 24th Ave West,98199.0,7,MAGNOLIA / QUEEN ANNE,47.65257,-122.38779,1969,1.0,4.0,32054,0,32054,"Other, Parking",Other,27000.0,Parking,5000.0,,,,,29.89999962,32.5,93.90000153,102.0,807185.5,877202.3125,0.0,236572.5,807185.0,0.0,0.0,False,Compliant,,5.63,0.18,Multi usage,0.0,100.0,-0.4447333092494677
21830,Multifamily MR (5-9),Mid-Rise Multifamily,1111 E Pike,1111 E Pike,98122.0,3,EAST,47.61388,-122.31755,2008,1.0,6.0,27468,0,27468,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,23600.0,Parking,10900.0,Retail Store,3000.0,,,43.70000076,45.29999924,122.6999969,126.1999969,1163748.875,1205873.25,0.0,286402.9063,977207.0,1865.4198,186542.0,False,Compliant,,16.72,0.61,Multi usage,62.93,37.07,-0.4727443420468712
21836,Multifamily LR (1-4),Low-Rise Multifamily,Watermarke Apartments LLC,4213 Stone Way N,98103.0,4,LAKE UNION,47.65875,-122.34274,1989,1.0,4.0,61227,0,61227,"Multifamily Housing, Parking",Multifamily Housing,44674.0,Parking,16553.0,,,,93.0,25.60000038,27.0,80.30000305,84.69999695,1141763.75,1205628.875,0.0,334631.8125,1141764.0,0.0,0.0,False,Compliant,,7.96,0.13,Multi usage,72.96,27.04,-0.2665462486740964
